group	label	showSelected1
1	Cluster 5: 120/871 pixels shown, logFC -1.9 to 1.6, log10(p) 0.0 to 5.0	5
1	Cluster 6: 570/1198 pixels shown, logFC -4.8 to 4.7, log10(p) 0.0 to 3.0	6
1	Cluster 7: 123/123 pixels shown, logFC -4.6 to 4.0, log10(p) 0.0 to 2.1	7
1	Cluster 16: 141/499 pixels shown, logFC -4.8 to 4.4, log10(p) 0.0 to 2.3	16
1	Cluster 19: 54/54 pixels shown, logFC -1.3 to 1.2, log10(p) 0.0 to 1.4	19
1	Cluster 23: 71/348 pixels shown, logFC -4.4 to 4.0, log10(p) 0.0 to 1.9	23
1	Cluster 24: 231/255 pixels shown, logFC -5.0 to 5.1, log10(p) 0.0 to 3.0	24
1	Cluster 31: 224/692 pixels shown, logFC -1.0 to 1.4, log10(p) 0.0 to 3.2	31
1	Cluster 41: 111/111 pixels shown, logFC -2.9 to 3.4, log10(p) 0.0 to 3.0	41
1	Cluster 43: 27/27 pixels shown, logFC -1.3 to 1.4, log10(p) 0.0 to 1.4	43
1	Cluster 48: 80/80 pixels shown, logFC -2.0 to 1.9, log10(p) 0.0 to 2.2	48
1	Cluster 50: 387/387 pixels shown, logFC -1.3 to 1.4, log10(p) 0.0 to 2.5	50
1	Cluster 53: 280/849 pixels shown, logFC -4.6 to 4.7, log10(p) 0.0 to 2.2	53
1	Cluster 55: 28/145 pixels shown, logFC -1.8 to 1.6, log10(p) 0.0 to 1.8	55
1	Cluster 57: 6/144 pixels shown, logFC -1.1 to 1.1, log10(p) 0.0 to 2.6	57
1	Cluster 60: 166/418 pixels shown, logFC -4.4 to 1.6, log10(p) 0.0 to 2.5	60
1	Cluster 65: 9/788 pixels shown, logFC -2.1 to 1.3, log10(p) 0.0 to 5.0	65
1	Cluster 72: 64/184 pixels shown, logFC -5.0 to 2.3, log10(p) 0.0 to 2.6	72
1	Cluster 76: 5/7 pixels shown, logFC -0.3 to 0.3, log10(p) 0.0 to 0.9	76
1	Cluster 86: 2/2 pixels shown, logFC -0.5 to 0.7, log10(p) 1.0 to 1.7	86
1	Cluster 95: 18/87 pixels shown, logFC -2.6 to 2.4, log10(p) 0.0 to 2.8	95
