group	label	showSelected1
1	Cluster 4: 136/463 pixels shown, logFC -0.6 to 0.7, log10(p) 0.0 to 3.0	4
1	Cluster 5: 751/871 pixels shown, logFC -1.9 to 1.6, log10(p) 0.0 to 5.0	5
1	Cluster 6: 23/1198 pixels shown, logFC -4.8 to 4.7, log10(p) 0.0 to 3.0	6
1	Cluster 12: 34/286 pixels shown, logFC -2.5 to 0.6, log10(p) 0.0 to 10.7	12
1	Cluster 20: 410/410 pixels shown, logFC -0.6 to 0.7, log10(p) 0.0 to 3.5	20
1	Cluster 21: 175/175 pixels shown, logFC -0.4 to 0.4, log10(p) 0.0 to 3.2	21
1	Cluster 28: 30/122 pixels shown, logFC -1.4 to 1.1, log10(p) 0.0 to 2.6	28
1	Cluster 30: 153/309 pixels shown, logFC -0.5 to 0.6, log10(p) 0.0 to 3.7	30
1	Cluster 31: 210/692 pixels shown, logFC -1.0 to 1.4, log10(p) 0.0 to 3.2	31
1	Cluster 32: 50/93 pixels shown, logFC -1.1 to -0.8, log10(p) 21.1 to 53.8	32
1	Cluster 46: 83/120 pixels shown, logFC -0.0 to 1.5, log10(p) 0.1 to 121.1	46
1	Cluster 51: 90/96 pixels shown, logFC -1.3 to -0.7, log10(p) 7.1 to 36.4	51
1	Cluster 55: 97/145 pixels shown, logFC -1.8 to 1.6, log10(p) 0.0 to 1.8	55
1	Cluster 57: 138/144 pixels shown, logFC -1.1 to 1.1, log10(p) 0.0 to 2.6	57
1	Cluster 58: 84/96 pixels shown, logFC -1.7 to -0.3, log10(p) 0.9 to 12.1	58
1	Cluster 60: 8/418 pixels shown, logFC -4.4 to 1.6, log10(p) 0.0 to 2.5	60
1	Cluster 62: 96/110 pixels shown, logFC -0.1 to 0.4, log10(p) 0.0 to 3.5	62
1	Cluster 64: 84/124 pixels shown, logFC -1.5 to -0.5, log10(p) 2.3 to 16.8	64
1	Cluster 65: 454/788 pixels shown, logFC -2.1 to 1.3, log10(p) 0.0 to 5.0	65
1	Cluster 80: 90/90 pixels shown, logFC -1.8 to 1.9, log10(p) 0.0 to 2.1	80
1	Cluster 91: 186/186 pixels shown, logFC -1.3 to 0.9, log10(p) 0.0 to 2.5	91
1	Cluster 92: 34/34 pixels shown, logFC -1.7 to 0.9, log10(p) 0.0 to 2.2	92
1	Cluster 95: 15/87 pixels shown, logFC -2.6 to 2.4, log10(p) 0.0 to 2.8	95
1	Cluster 102: 852/867 pixels shown, logFC -0.8 to 0.8, log10(p) 0.0 to 2.8	102
1	Cluster 103: 17/137 pixels shown, logFC -1.3 to 1.0, log10(p) 0.0 to 3.0	103
1	Cluster 104: 40/40 pixels shown, logFC -0.2 to 0.4, log10(p) 0.0 to 3.3	104
1	Cluster 106: 97/97 pixels shown, logFC -1.3 to 1.5, log10(p) 0.0 to 2.5	106
1	Cluster 107: 312/312 pixels shown, logFC -0.8 to 1.0, log10(p) 0.0 to 2.5	107
1	Cluster 108: 129/129 pixels shown, logFC -0.9 to 0.8, log10(p) 0.0 to 2.0	108
