group	x	y	showSelected1
1	13930	24	53
1	13930	24	88
1	13930	24	6
1	13930	24	70
1	13930	24	84
1	13930	24	22
1	13930	24	110
1	13930	24	54
1	13930	24	85
1	13930	24	56
1	13930	24	45
1	13930	24	37
1	13930	24	83
1	13930	24	68
1	13930	24	81
1	13930	24	82
2	13980	24	53
2	13980	24	110
2	13980	24	22
2	13980	24	6
2	13980	24	84
2	13980	24	105
2	13980	24	29
2	13980	24	9
2	13980	24	17
2	13980	24	81
2	13980	24	68
2	13980	24	69
2	13980	24	71
2	13980	24	34
2	13980	24	13
2	13980	24	95
2	13980	24	59
2	13980	24	10
2	13980	24	35
2	13980	24	28
2	13980	24	40
2	13980	24	14
2	13980	24	38
2	13980	24	25
2	13980	24	103
2	13980	24	87
2	13980	24	102
2	13980	24	4
2	13980	24	78
2	13980	24	8
2	13980	24	46
2	13980	24	30
2	13980	24	62
3	13980	74	53
3	13980	74	6
3	13980	74	22
3	13980	74	73
3	13980	74	17
3	13980	74	69
3	13980	74	95
6	14030	74	53
6	14030	74	43
6	14030	74	76
6	14030	74	6
6	14030	74	86
6	14030	74	7
6	14030	74	41
6	14030	74	19
6	14030	74	95
6	14030	74	50
6	14030	74	60
6	14030	74	48
6	14030	74	24
6	14030	74	5
6	14030	74	57
6	14030	74	16
6	14030	74	23
6	14030	74	31
6	14030	74	55
6	14030	74	65
6	14030	74	72
5	14030	124	76
5	14030	124	109
5	14030	124	53
5	14030	124	6
4	14030	24	95
4	14030	24	6
4	14030	24	28
4	14030	24	103
4	14030	24	102
4	14030	24	108
4	14030	24	57
4	14030	24	5
4	14030	24	4
4	14030	24	31
4	14030	24	107
4	14030	24	80
4	14030	24	65
4	14030	24	91
4	14030	24	55
4	14030	24	20
4	14030	24	30
4	14030	24	62
4	14030	24	92
4	14030	24	60
4	14030	24	46
4	14030	24	106
4	14030	24	21
4	14030	24	104
4	14030	24	32
4	14030	24	51
4	14030	24	64
4	14030	24	58
4	14030	24	12
8	14080	74	24
8	14080	74	16
8	14080	74	23
8	14080	74	72
8	14080	74	60
8	14080	74	74
8	14080	74	101
8	14080	74	26
7	14080	24	60
7	14080	24	72
7	14080	24	31
7	14080	24	23
7	14080	24	55
7	14080	24	65
7	14080	24	74
7	14080	24	26
7	14080	24	101
7	14080	24	12
7	14080	24	2
7	14080	24	94
7	14080	24	58
7	14080	24	63
7	14080	24	36
7	14080	24	64
7	14080	24	33
7	14080	24	67
7	14080	24	51
7	14080	24	11
7	14080	24	32
7	14080	24	77
7	14080	24	89
7	14080	24	27
7	14080	24	96
7	14080	24	49
7	14080	24	90
7	14080	24	44
7	14080	24	79
7	14080	24	3
7	14080	24	1
7	14080	24	111
7	14080	24	112
7	14080	24	100
7	14080	24	97
7	14080	24	98
7	14080	24	47
7	14080	24	15
7	14080	24	39
7	14080	24	99
7	14080	24	18
9	14130	24	27
9	14130	24	11
9	14130	24	52
9	14130	24	26
9	14130	24	39
9	14130	24	1
9	14130	24	18
9	14130	24	15
9	14130	24	75
9	14130	24	93
9	14130	24	61
9	14130	24	42
9	14130	24	66
