x	y	showSelected1
2.5705429398819	1	1
2.24303804868629	0	2
1.57978359661681	0	3
2.66558099101795	1	4
2.94001815500766	1	5
3.07845681805329	2.58496250072116	6
2.0899051114394	0	7
2.08278537031645	0	8
2.28780172993023	0	9
1.46239799789896	0	10
2.77451696572855	1	11
2.45636603312904	1	12
1.88649072517248	0	13
2.06818586174616	0	14
1.73239375982297	1	15
2.69810054562339	1	16
2.1846914308176	1	17
1.65321251377534	1	18
1.73239375982297	0	19
2.61278385671974	0	20
2.24303804868629	0	21
2.33041377334919	1.58496250072116	22
2.54157924394658	1.58496250072116	23
2.40654018043396	1	24
2.71767050300226	0	25
2.65609820201283	1.58496250072116	26
2.27646180417324	1	27
2.08635983067475	1	28
2.16435285578444	0	29
2.48995847942483	1	30
2.84010609445676	1.58496250072116	31
1.96848294855394	1	32
2.11727129565576	0	33
1.76342799356294	0	34
1.96378782734556	0	35
2.48000694295715	0	36
0.698970004336019	0	37
1.80617997398389	0	38
1.54406804435028	1	39
1.50514997831991	0	40
2.04532297878666	0	41
1.6232492903979	0	42
1.43136376415899	0	43
1.83250891270624	0	44
1.41497334797082	0	45
2.07918124604762	1	46
1.86332286012046	0	47
1.90308998699194	0	48
2.04532297878666	0	49
2.58771096501891	0	50
1.98227123303957	1	51
1.46239799789896	0	52
2.92890769024395	2.32192809488736	53
1.07918124604762	0	54
2.16136800223497	1.58496250072116	55
0.778151250383644	0	56
2.15836249209525	1	57
1.98227123303957	1	58
0.778151250383644	0	59
2.62117628177504	2	60
1.50514997831991	0	61
2.04139268515823	1	62
1.51851393987789	0	63
2.09342168516224	1	64
2.89652621748956	1.58496250072116	65
1.568201724067	0	66
1.88081359228079	0	67
1.11394335230684	1	68
1.43136376415899	1	69
0.778151250383644	0	70
1.568201724067	0	71
2.26481782300954	1.58496250072116	72
1.17609125905568	0	73
1.6232492903979	1	74
0.698970004336019	0	75
0.845098040014257	1	76
1.27875360095283	0	77
1.36172783601759	0	78
2.29446622616159	0	79
1.95424250943932	0	80
1.25527250510331	1	81
0.698970004336019	0	82
1.04139268515822	0	83
1.84509804001426	1	84
0	0	85
0.301029995663981	0	86
1.57978359661681	0	87
0.477121254719662	0	88
2.13672056715641	0	89
1.53147891704226	0	90
2.26951294421792	0	91
1.53147891704226	0	92
1.30102999566398	0	93
1.81291335664286	0	94
1.93951925261862	2	95
2.08278537031645	0	96
1.23044892137827	0	97
1.30102999566398	0	98
1.17609125905568	0	99
1.07918124604762	0	100
1.82607480270083	1	101
2.93801909747621	1	102
2.13672056715641	1	103
1.60205999132796	0	104
1.53147891704226	0	105
1.98677173426624	0	106
2.49415459401844	0	107
2.11058971029925	0	108
0.903089986991944	0	109
1.61278385671974	1	110
1.61278385671974	0	111
1.82607480270083	0	112
